user_id,timestamp,event_type,module,session_id,region,school_id
BOT008,2026-03-01 03:49:31,webinar_started,Вебинары,SBOT,Москва,1
BOT011,2026-03-01 03:51:46,webinar_started,Вебинары,SBOT,Москва,1
BOT001,2026-03-01 03:52:47,grade_viewed,Оценки,SBOT,Москва,1
BOT004,2026-03-01 03:53:28,webinar_hosted,Вебинары,SBOT,Москва,1
BOT003,2026-03-01 03:53:49,schedule_viewed,Расписание,SBOT,Москва,1
BOT012,2026-03-01 03:53:57,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-03-01 03:54:07,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT006,2026-03-01 03:54:35,homework_assigned,Домашние задания,SBOT,Москва,1
BOT006,2026-03-01 03:54:38,webinar_started,Вебинары,SBOT,Москва,1
BOT009,2026-03-01 03:56:40,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-01 03:56:42,grade_entered,Оценки,SBOT,Москва,1
BOT012,2026-03-01 03:57:12,grade_viewed,Оценки,SBOT,Москва,1
BOT008,2026-03-01 03:57:53,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-01 03:57:57,homework_assigned,Домашние задания,SBOT,Москва,1
BOT002,2026-03-01 03:58:54,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT007,2026-03-01 03:59:14,homework_assigned,Домашние задания,SBOT,Москва,1
BOT013,2026-03-01 03:59:29,schedule_viewed,Расписание,SBOT,Москва,1
BOT004,2026-03-01 04:00:18,webinar_started,Вебинары,SBOT,Москва,1
BOT012,2026-03-01 04:00:24,webinar_started,Вебинары,SBOT,Москва,1
BOT002,2026-03-01 04:01:10,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT007,2026-03-01 04:03:14,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-01 04:05:41,homework_checked,Домашние задания,SBOT,Москва,1
BOT004,2026-03-01 04:06:24,grade_entered,Оценки,SBOT,Москва,1
BOT007,2026-03-01 04:06:24,webinar_started,Вебинары,SBOT,Москва,1
BOT000,2026-03-01 04:06:57,homework_assigned,Домашние задания,SBOT,Москва,1
BOT005,2026-03-01 04:07:41,grade_entered,Оценки,SBOT,Москва,1
BOT006,2026-03-01 04:07:57,grade_entered,Оценки,SBOT,Москва,1
BOT011,2026-03-01 04:08:22,grade_viewed,Оценки,SBOT,Москва,1
BOT005,2026-03-01 04:08:31,schedule_viewed,Расписание,SBOT,Москва,1
BOT004,2026-03-01 04:08:32,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-01 04:08:58,grade_entered,Оценки,SBOT,Москва,1
BOT006,2026-03-01 04:10:51,homework_checked,Домашние задания,SBOT,Москва,1
BOT008,2026-03-01 04:11:23,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-03-01 04:13:58,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-03-01 04:14:32,webinar_hosted,Вебинары,SBOT,Москва,1
BOT013,2026-03-01 04:14:34,webinar_started,,SBOT,Москва,1
BOT000,2026-03-01 04:15:05,schedule_viewed,Расписание,SBOT,Москва,1
BOT013,2026-03-01 04:15:57,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-01 04:16:00,grade_entered,Оценки,SBOT,Москва,1
BOT009,2026-03-01 04:16:13,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT003,2026-03-01 04:16:20,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-01 04:16:51,grade_entered,Оценки,SBOT,Москва,1
BOT014,2026-03-01 04:16:56,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT010,2026-03-01 04:20:32,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-01 04:20:50,schedule_viewed,Расписание,SBOT,Москва,1
BOT011,2026-03-01 04:21:25,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT011,2026-03-01 04:21:28,webinar_started,Вебинары,SBOT,Москва,1
BOT011,2026-03-01 04:21:35,homework_checked,Домашние задания,SBOT,Москва,1
BOT004,2026-03-01 04:21:45,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-01 04:21:58,webinar_started,,SBOT,Москва,1
BOT014,2026-03-01 04:22:18,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-01 04:23:04,homework_checked,Домашние задания,SBOT,Москва,1
BOT000,2026-03-01 04:24:04,webinar_started,Вебинары,SBOT,Москва,1
BOT001,2026-03-01 04:24:35,schedule_viewed,Расписание,SBOT,Москва,1
BOT003,2026-03-01 04:24:44,homework_checked,Домашние задания,SBOT,Москва,1
BOT009,2026-03-01 04:24:50,webinar_hosted,Вебинары,SBOT,Москва,1
BOT012,2026-03-01 04:25:32,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT003,2026-03-01 04:26:54,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-01 04:27:10,grade_viewed,Оценки,SBOT,Москва,1
BOT007,2026-03-01 04:27:13,grade_viewed,Оценки,SBOT,Москва,1
BOT010,2026-03-01 04:27:18,webinar_started,Вебинары,SBOT,Москва,1
BOT011,2026-03-01 04:27:26,schedule_viewed,Расписание,SBOT,Москва,1
BOT011,2026-03-01 04:27:53,webinar_started,,SBOT,Москва,1
BOT001,2026-03-01 04:28:38,schedule_viewed,Расписание,SBOT,Москва,1
BOT003,2026-03-01 04:28:39,webinar_hosted,Вебинары,SBOT,Москва,1
BOT001,2026-03-01 04:28:41,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT004,2026-03-01 04:30:18,webinar_hosted,Вебинары,SBOT,Москва,1
BOT011,2026-03-01 04:30:46,webinar_started,Вебинары,SBOT,Москва,1
BOT012,2026-03-01 04:32:57,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT009,2026-03-01 04:33:01,homework_assigned,Домашние задания,SBOT,Москва,1
BOT009,2026-03-01 04:33:36,webinar_started,Вебинары,SBOT,Москва,1
BOT014,2026-03-01 04:34:20,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-01 04:34:37,grade_entered,Оценки,SBOT,Москва,1
BOT014,2026-03-01 04:34:38,grade_viewed,Оценки,SBOT,Москва,1
BOT014,2026-03-01 04:35:12,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT001,2026-03-01 04:36:41,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT002,2026-03-01 04:36:59,grade_viewed,Оценки,SBOT,Москва,1
BOT003,2026-03-01 04:37:12,homework_assigned,Домашние задания,SBOT,Москва,1
BOT004,2026-03-01 04:37:19,webinar_started,Вебинары,SBOT,Москва,1
BOT009,2026-03-01 04:38:22,homework_assigned,Домашние задания,SBOT,Москва,1
BOT010,2026-03-01 04:38:33,homework_checked,,SBOT,Москва,1
BOT001,2026-03-01 04:39:11,webinar_started,,SBOT,Москва,1
BOT014,2026-03-01 04:39:20,grade_entered,Оценки,SBOT,Москва,1
BOT004,2026-03-01 04:39:44,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT002,2026-03-01 04:40:41,webinar_hosted,,SBOT,Москва,1
BOT006,2026-03-01 04:40:47,grade_entered,Оценки,SBOT,Москва,1
BOT011,2026-03-01 04:40:48,grade_viewed,Оценки,SBOT,Москва,1
BOT003,2026-03-01 04:41:20,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-01 04:42:13,schedule_viewed,Расписание,SBOT,Москва,1
BOT006,2026-03-01 04:42:27,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-01 04:42:28,grade_viewed,Оценки,SBOT,Москва,1
BOT013,2026-03-01 04:42:30,homework_checked,Домашние задания,SBOT,Москва,1
BOT014,2026-03-01 04:44:33,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-03-01 04:44:35,homework_checked,Домашние задания,SBOT,Москва,1
BOT002,2026-03-01 04:46:23,homework_assigned,,SBOT,Москва,1
BOT003,2026-03-01 04:46:45,webinar_hosted,Вебинары,SBOT,Москва,1
BOT013,2026-03-01 04:47:16,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT009,2026-03-01 04:47:59,homework_assigned,Домашние задания,SBOT,Москва,1
BOT011,2026-03-01 04:49:33,homework_assigned,Домашние задания,SBOT,Москва,1
BOT014,2026-03-01 04:49:57,homework_checked,Домашние задания,SBOT,Москва,1
BOT003,2026-03-01 04:50:21,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT002,2026-03-01 04:52:00,webinar_started,Вебинары,SBOT,Москва,1
BOT004,2026-03-01 04:53:10,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT008,2026-03-01 04:53:31,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-01 04:53:59,schedule_viewed,Расписание,SBOT,Москва,1
BOT008,2026-03-01 04:54:27,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-01 04:54:42,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-03-01 04:56:43,webinar_started,Вебинары,SBOT,Москва,1
BOT009,2026-03-01 04:57:19,schedule_viewed,Расписание,SBOT,Москва,1
BOT011,2026-03-01 04:57:34,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-01 04:58:00,homework_checked,,SBOT,Москва,1
BOT005,2026-03-01 04:58:10,homework_assigned,Домашние задания,SBOT,Москва,1
BOT009,2026-03-01 04:58:14,webinar_hosted,Вебинары,SBOT,Москва,1
BOT013,2026-03-01 04:58:19,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-01 04:58:31,webinar_started,Вебинары,SBOT,Москва,1
BOT007,2026-03-01 04:59:13,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-01 05:00:04,homework_checked,Домашние задания,SBOT,Москва,1
BOT014,2026-03-01 05:00:22,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT004,2026-03-01 05:00:47,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-01 05:00:49,schedule_viewed,Расписание,SBOT,Москва,1
BOT012,2026-03-01 05:00:56,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-01 05:02:20,webinar_started,Вебинары,SBOT,Москва,1
BOT001,2026-03-01 05:06:30,grade_viewed,Оценки,SBOT,Москва,1
BOT001,2026-03-01 05:07:29,webinar_hosted,Вебинары,SBOT,Москва,1
BOT009,2026-03-01 05:08:27,grade_viewed,Оценки,SBOT,Москва,1
BOT003,2026-03-01 05:09:41,grade_viewed,Оценки,SBOT,Москва,1
BOT009,2026-03-01 05:10:17,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT013,2026-03-01 05:12:15,schedule_viewed,Расписание,SBOT,Москва,1
BOT013,2026-03-01 05:13:00,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-01 05:13:19,homework_assigned,Домашние задания,SBOT,Москва,1
BOT004,2026-03-01 05:14:06,schedule_viewed,Расписание,SBOT,Москва,1
BOT002,2026-03-01 05:14:22,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT007,2026-03-01 05:14:43,grade_entered,Оценки,SBOT,Москва,1
BOT014,2026-03-01 05:15:41,homework_assigned,Домашние задания,SBOT,Москва,1
BOT007,2026-03-01 05:16:00,homework_assigned,Домашние задания,SBOT,Москва,1
BOT011,2026-03-01 05:17:16,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-01 05:17:28,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-01 05:17:40,homework_assigned,Домашние задания,SBOT,Москва,1
BOT003,2026-03-01 05:17:55,homework_assigned,Домашние задания,SBOT,Москва,1
BOT003,2026-03-01 05:18:13,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT010,2026-03-01 05:18:25,webinar_started,Вебинары,SBOT,Москва,1
BOT012,2026-03-01 05:18:42,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT000,2026-03-01 05:19:25,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT001,2026-03-01 05:19:33,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-03-01 05:19:40,webinar_started,Вебинары,SBOT,Москва,1
BOT009,2026-03-01 05:21:10,grade_entered,Оценки,SBOT,Москва,1
BOT013,2026-03-01 05:22:35,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT013,2026-03-01 05:23:51,grade_viewed,Оценки,SBOT,Москва,1
BOT012,2026-03-01 05:23:54,webinar_hosted,Вебинары,SBOT,Москва,1
BOT007,2026-03-01 05:25:17,webinar_hosted,Вебинары,SBOT,Москва,1
BOT007,2026-03-01 05:26:00,schedule_viewed,Расписание,SBOT,Москва,1
BOT013,2026-03-01 05:26:42,grade_viewed,Оценки,SBOT,Москва,1
BOT004,2026-03-01 05:29:30,homework_checked,Домашние задания,SBOT,Москва,1
BOT006,2026-03-01 05:29:52,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-03-01 05:31:13,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT013,2026-03-01 05:32:17,schedule_viewed,Расписание,SBOT,Москва,1
BOT013,2026-03-01 05:32:53,schedule_viewed,Расписание,SBOT,Москва,1
BOT011,2026-03-01 05:33:29,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT011,2026-03-01 05:33:33,grade_viewed,Оценки,SBOT,Москва,1
BOT005,2026-03-01 05:33:42,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-01 05:33:52,grade_viewed,Оценки,SBOT,Москва,1
BOT000,2026-03-01 05:35:17,webinar_started,Вебинары,SBOT,Москва,1
BOT006,2026-03-01 05:35:41,grade_viewed,Оценки,SBOT,Москва,1
BOT008,2026-03-01 05:36:13,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT003,2026-03-01 05:36:27,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-01 05:36:38,webinar_hosted,Вебинары,SBOT,Москва,1
BOT003,2026-03-01 05:37:18,webinar_hosted,Вебинары,SBOT,Москва,1
BOT013,2026-03-01 05:38:52,grade_viewed,Оценки,SBOT,Москва,1
BOT012,2026-03-01 05:39:49,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-01 05:40:08,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT001,2026-03-01 05:41:38,homework_assigned,Домашние задания,SBOT,Москва,1
BOT004,2026-03-01 05:42:24,homework_assigned,Домашние задания,SBOT,Москва,1
BOT011,2026-03-01 05:42:27,homework_checked,Домашние задания,SBOT,Москва,1
BOT011,2026-03-01 05:43:11,grade_entered,Оценки,SBOT,Москва,1
BOT003,2026-03-01 05:43:26,homework_checked,Домашние задания,SBOT,Москва,1
BOT009,2026-03-01 05:43:56,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-01 05:44:09,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT013,2026-03-01 05:44:20,homework_checked,Домашние задания,SBOT,Москва,1
BOT004,2026-03-01 05:45:57,grade_entered,Оценки,SBOT,Москва,1
BOT008,2026-03-01 05:46:19,homework_assigned,Домашние задания,SBOT,Москва,1
BOT014,2026-03-01 05:46:30,homework_checked,,SBOT,Москва,1
BOT011,2026-03-01 05:48:03,homework_assigned,Домашние задания,SBOT,Москва,1
BOT001,2026-03-01 05:48:08,homework_assigned,Домашние задания,SBOT,Москва,1
BOT003,2026-03-01 05:48:13,grade_entered,Оценки,SBOT,Москва,1
BOT005,2026-03-01 05:48:25,webinar_hosted,Вебинары,SBOT,Москва,1
BOT012,2026-03-01 05:48:27,grade_entered,Оценки,SBOT,Москва,1
